Index	Time (s)	Raw_ADC_Code
2999	-2.240640000e+00	-512
3000	-2.240320000e+00	-1280
3001	-2.240000000e+00	-1024
3002	-2.239680000e+00	-512
3003	-2.239360000e+00	-512
3004	-2.239040000e+00	-768
3005	-2.238720000e+00	-768
3006	-2.238400000e+00	-768
3007	-2.238080000e+00	-1024
3008	-2.237760000e+00	-768
3009	-2.237440000e+00	-1280
3010	-2.237120000e+00	-1024
3011	-2.236800000e+00	-512
3012	-2.236480000e+00	-1280
3013	-2.236160000e+00	-768
3014	-2.235840000e+00	-1024
3015	-2.235520000e+00	-1024
3016	-2.235200000e+00	-512
3017	-2.234880000e+00	-768
3018	-2.234560000e+00	-1024
3019	-2.234240000e+00	-768
3020	-2.233920000e+00	-1024
3021	-2.233600000e+00	-768
3022	-2.233280000e+00	-1280
3023	-2.232960000e+00	-512
3024	-2.232640000e+00	-1024
3025	-2.232320000e+00	-768
3026	-2.232000000e+00	-768
3027	-2.231680000e+00	-1024
3028	-2.231360000e+00	-1280
3029	-2.231040000e+00	-256
3030	-2.230720000e+00	-512
3031	-2.230400000e+00	-768
3032	-2.230080000e+00	-512
3033	-2.229760000e+00	-1280
3034	-2.229440000e+00	-1024
3035	-2.229120000e+00	-768
3036	-2.228800000e+00	-1280
3037	-2.228480000e+00	-1024
3038	-2.228160000e+00	-512
3039	-2.227840000e+00	-1024
3040	-2.227520000e+00	-512
3041	-2.227200000e+00	-512
3042	-2.226880000e+00	-1024
3043	-2.226560000e+00	-256
3044	-2.226240000e+00	-768
3045	-2.225920000e+00	-768
3046	-2.225600000e+00	-512
3047	-2.225280000e+00	-1280
3048	-2.224960000e+00	-1536
3049	-2.224640000e+00	-1280
3050	-2.224320000e+00	-256
3051	-2.224000000e+00	-1280
3052	-2.223680000e+00	-256
3053	-2.223360000e+00	-1280
3054	-2.223040000e+00	-512
3055	-2.222720000e+00	-768
3056	-2.222400000e+00	-512
3057	-2.222080000e+00	-768
3058	-2.221760000e+00	-768
3059	-2.221440000e+00	-1280
3060	-2.221120000e+00	-1024
3061	-2.220800000e+00	-768
3062	-2.220480000e+00	-768
3063	-2.220160000e+00	-768
3064	-2.219840000e+00	-1024
3065	-2.219520000e+00	-1024
3066	-2.219200000e+00	-1024
3067	-2.218880000e+00	-512
3068	-2.218560000e+00	-768
3069	-2.218240000e+00	-768
3070	-2.217920000e+00	-1024
3071	-2.217600000e+00	-1024
3072	-2.217280000e+00	-256
3073	-2.216960000e+00	-1024
3074	-2.216640000e+00	-1024
3075	-2.216320000e+00	-1024
3076	-2.216000000e+00	-1024
3077	-2.215680000e+00	-512
3078	-2.215360000e+00	-512
3079	-2.215040000e+00	-1536
3080	-2.214720000e+00	-512
3081	-2.214400000e+00	-1792
3082	-2.214080000e+00	-768
3083	-2.213760000e+00	-768
3084	-2.213440000e+00	-768
3085	-2.213120000e+00	-1280
3086	-2.212800000e+00	-256
3087	-2.212480000e+00	-768
3088	-2.212160000e+00	-768
3089	-2.211840000e+00	-1024
3090	-2.211520000e+00	-1280
3091	-2.211200000e+00	-1280
3092	-2.210880000e+00	-1024
3093	-2.210560000e+00	-768
3094	-2.210240000e+00	-512
3095	-2.209920000e+00	-1280
3096	-2.209600000e+00	-768
3097	-2.209280000e+00	-1280
3098	-2.208960000e+00	-768
3099	-2.208640000e+00	-1024
3100	-2.208320000e+00	-768
3101	-2.208000000e+00	-512
3102	-2.207680000e+00	-512
3103	-2.207360000e+00	-1280
3104	-2.207040000e+00	-768
3105	-2.206720000e+00	-1024
3106	-2.206400000e+00	-1536
3107	-2.206080000e+00	0
3108	-2.205760000e+00	-1280
3109	-2.205440000e+00	-1024
3110	-2.205120000e+00	-1024
3111	-2.204800000e+00	0
3112	-2.204480000e+00	-1024
3113	-2.204160000e+00	-256
3114	-2.203840000e+00	-768
3115	-2.203520000e+00	-512
3116	-2.203200000e+00	-1280
3117	-2.202880000e+00	-768
3118	-2.202560000e+00	-1024
3119	-2.202240000e+00	-512
3120	-2.201920000e+00	-1024
3121	-2.201600000e+00	-256
3122	-2.201280000e+00	-1024
3123	-2.200960000e+00	-1024
3124	-2.200640000e+00	-768
3125	-2.200320000e+00	-768
3126	-2.200000000e+00	-512
3127	-2.199680000e+00	-1024
3128	-2.199360000e+00	-256
3129	-2.199040000e+00	-768
3130	-2.198720000e+00	-1024
3131	-2.198400000e+00	-1024
3132	-2.198080000e+00	-1280
3133	-2.197760000e+00	-1024
3134	-2.197440000e+00	-768
3135	-2.197120000e+00	-512
3136	-2.196800000e+00	-1024
3137	-2.196480000e+00	-256
3138	-2.196160000e+00	-1024
3139	-2.195840000e+00	-1024
3140	-2.195520000e+00	-1024
3141	-2.195200000e+00	-256
3142	-2.194880000e+00	-256
3143	-2.194560000e+00	-1024
3144	-2.194240000e+00	-512
3145	-2.193920000e+00	-768
3146	-2.193600000e+00	-1024
3147	-2.193280000e+00	-1536
3148	-2.192960000e+00	-512
3149	-2.192640000e+00	-768
3150	-2.192320000e+00	0
3151	-2.192000000e+00	-1536
3152	-2.191680000e+00	-256
3153	-2.191360000e+00	-1280
3154	-2.191040000e+00	-768
3155	-2.190720000e+00	-512
3156	-2.190400000e+00	-1024
3157	-2.190080000e+00	-768
3158	-2.189760000e+00	-768
3159	-2.189440000e+00	-1024
3160	-2.189120000e+00	-768
3161	-2.188800000e+00	-768
3162	-2.188480000e+00	-512
3163	-2.188160000e+00	-512
3164	-2.187840000e+00	-768
3165	-2.187520000e+00	-768
3166	-2.187200000e+00	-1024
3167	-2.186880000e+00	-256
3168	-2.186560000e+00	-1280
3169	-2.186240000e+00	-1024
3170	-2.185920000e+00	-512
3171	-2.185600000e+00	-512
3172	-2.185280000e+00	-768
3173	-2.184960000e+00	-1024
3174	-2.184640000e+00	-1024
3175	-2.184320000e+00	-1024
3176	-2.184000000e+00	-768
3177	-2.183680000e+00	-768
3178	-2.183360000e+00	-1024
3179	-2.183040000e+00	-512
3180	-2.182720000e+00	-768
3181	-2.182400000e+00	-768
3182	-2.182080000e+00	-768
3183	-2.181760000e+00	-768
3184	-2.181440000e+00	-1024
3185	-2.181120000e+00	-512
3186	-2.180800000e+00	-1024
3187	-2.180480000e+00	-512
3188	-2.180160000e+00	-768
3189	-2.179840000e+00	-768
3190	-2.179520000e+00	-768
3191	-2.179200000e+00	-512
3192	-2.178880000e+00	-1024
3193	-2.178560000e+00	-768
3194	-2.178240000e+00	-1024
3195	-2.177920000e+00	-1280
3196	-2.177600000e+00	-1024
3197	-2.177280000e+00	-768
3198	-2.176960000e+00	-768
3199	-2.176640000e+00	-1280
3200	-2.176320000e+00	-1280
3201	-2.176000000e+00	-1024
3202	-2.175680000e+00	-1536
3203	-2.175360000e+00	-768
3204	-2.175040000e+00	-1280
3205	-2.174720000e+00	-1024
3206	-2.174400000e+00	-1024
3207	-2.174080000e+00	-512
3208	-2.173760000e+00	-1024
3209	-2.173440000e+00	-768
3210	-2.173120000e+00	-1280
3211	-2.172800000e+00	-512
3212	-2.172480000e+00	-768
3213	-2.172160000e+00	-1536
3214	-2.171840000e+00	-768
3215	-2.171520000e+00	-256
3216	-2.171200000e+00	0
3217	-2.170880000e+00	-1280
3218	-2.170560000e+00	-1280
3219	-2.170240000e+00	-768
3220	-2.169920000e+00	-512
3221	-2.169600000e+00	-768
3222	-2.169280000e+00	-1024
3223	-2.168960000e+00	-512
3224	-2.168640000e+00	-1024
3225	-2.168320000e+00	-768
3226	-2.168000000e+00	-768
3227	-2.167680000e+00	-512
3228	-2.167360000e+00	-768
3229	-2.167040000e+00	-512
3230	-2.166720000e+00	-768
3231	-2.166400000e+00	-1280
3232	-2.166080000e+00	-768
3233	-2.165760000e+00	-768
3234	-2.165440000e+00	-1024
3235	-2.165120000e+00	-512
3236	-2.164800000e+00	-1024
3237	-2.164480000e+00	-512
3238	-2.164160000e+00	-256
3239	-2.163840000e+00	-768
3240	-2.163520000e+00	-512
3241	-2.163200000e+00	-1024
3242	-2.162880000e+00	-1280
3243	-2.162560000e+00	-768
3244	-2.162240000e+00	-1024
3245	-2.161920000e+00	-768
3246	-2.161600000e+00	-512
3247	-2.161280000e+00	-1280
3248	-2.160960000e+00	-768
3249	-2.160640000e+00	-768
3250	-2.160320000e+00	-1280
3251	-2.160000000e+00	-1280
3252	-2.159680000e+00	-768
3253	-2.159360000e+00	-1024
3254	-2.159040000e+00	-768
3255	-2.158720000e+00	-768
3256	-2.158400000e+00	-512
3257	-2.158080000e+00	-768
3258	-2.157760000e+00	-1024
3259	-2.157440000e+00	-1280
3260	-2.157120000e+00	-1024
3261	-2.156800000e+00	-1280
3262	-2.156480000e+00	-768
3263	-2.156160000e+00	-1536
3264	-2.155840000e+00	-768
3265	-2.155520000e+00	-768
3266	-2.155200000e+00	-1280
3267	-2.154880000e+00	-512
3268	-2.154560000e+00	-1280
3269	-2.154240000e+00	-768
3270	-2.153920000e+00	-512
3271	-2.153600000e+00	-512
3272	-2.153280000e+00	-1280
3273	-2.152960000e+00	-768
3274	-2.152640000e+00	-1536
3275	-2.152320000e+00	-1280
3276	-2.152000000e+00	-1536
3277	-2.151680000e+00	-768
3278	-2.151360000e+00	-1024
3279	-2.151040000e+00	-512
3280	-2.150720000e+00	-512
3281	-2.150400000e+00	-768
3282	-2.150080000e+00	-1024
3283	-2.149760000e+00	-1024
3284	-2.149440000e+00	-1280
3285	-2.149120000e+00	-256
3286	-2.148800000e+00	-768
3287	-2.148480000e+00	-512
3288	-2.148160000e+00	-768
3289	-2.147840000e+00	-1024
3290	-2.147520000e+00	-512
3291	-2.147200000e+00	-768
3292	-2.146880000e+00	-1024
3293	-2.146560000e+00	-1280
3294	-2.146240000e+00	-768
3295	-2.145920000e+00	-1024
3296	-2.145600000e+00	-1280
3297	-2.145280000e+00	-1024
3298	-2.144960000e+00	-1024
3299	-2.144640000e+00	-1536
3300	-2.144320000e+00	-1280
3301	-2.144000000e+00	-1280
3302	-2.143680000e+00	-256
3303	-2.143360000e+00	-1280
3304	-2.143040000e+00	-512
3305	-2.142720000e+00	-1024
3306	-2.142400000e+00	-1280
3307	-2.142080000e+00	-512
3308	-2.141760000e+00	-1280
3309	-2.141440000e+00	-768
3310	-2.141120000e+00	-768
3311	-2.140800000e+00	-768
3312	-2.140480000e+00	-768
3313	-2.140160000e+00	-768
3314	-2.139840000e+00	-1024
3315	-2.139520000e+00	-1024
3316	-2.139200000e+00	-768
3317	-2.138880000e+00	-512
3318	-2.138560000e+00	-512
3319	-2.138240000e+00	-512
3320	-2.137920000e+00	-768
3321	-2.137600000e+00	-768
3322	-2.137280000e+00	-1024
3323	-2.136960000e+00	-1792
3324	-2.136640000e+00	-512
3325	-2.136320000e+00	-512
3326	-2.136000000e+00	-256
3327	-2.135680000e+00	-768
3328	-2.135360000e+00	0
3329	-2.135040000e+00	-1280
3330	-2.134720000e+00	-1024
3331	-2.134400000e+00	-256
3332	-2.134080000e+00	-1024
3333	-2.133760000e+00	-512
3334	-2.133440000e+00	-768
3335	-2.133120000e+00	-768
3336	-2.132800000e+00	-256
3337	-2.132480000e+00	-1024
3338	-2.132160000e+00	-512
3339	-2.131840000e+00	-1024
3340	-2.131520000e+00	-512
3341	-2.131200000e+00	-768
3342	-2.130880000e+00	-1024
3343	-2.130560000e+00	-1024
3344	-2.130240000e+00	-512
3345	-2.129920000e+00	-1280
3346	-2.129600000e+00	-768
3347	-2.129280000e+00	-512
3348	-2.128960000e+00	-512
3349	-2.128640000e+00	-768
3350	-2.128320000e+00	-1280
3351	-2.128000000e+00	-1280
3352	-2.127680000e+00	-768
3353	-2.127360000e+00	-512
3354	-2.127040000e+00	-256
3355	-2.126720000e+00	-768
3356	-2.126400000e+00	-768
3357	-2.126080000e+00	-1024
3358	-2.125760000e+00	-1024
3359	-2.125440000e+00	-1024
3360	-2.125120000e+00	-768
3361	-2.124800000e+00	-1280
3362	-2.124480000e+00	-1024
3363	-2.124160000e+00	-1024
3364	-2.123840000e+00	-512
3365	-2.123520000e+00	-768
3366	-2.123200000e+00	-512
3367	-2.122880000e+00	-512
3368	-2.122560000e+00	-768
3369	-2.122240000e+00	-768
3370	-2.121920000e+00	-1280
3371	-2.121600000e+00	-1024
3372	-2.121280000e+00	-1024
3373	-2.120960000e+00	-512
3374	-2.120640000e+00	-512
3375	-2.120320000e+00	-1024
3376	-2.120000000e+00	-1280
3377	-2.119680000e+00	-512
3378	-2.119360000e+00	-768
3379	-2.119040000e+00	-768
3380	-2.118720000e+00	-1024
3381	-2.118400000e+00	-1280
3382	-2.118080000e+00	-1024
3383	-2.117760000e+00	-1024
3384	-2.117440000e+00	-1280
3385	-2.117120000e+00	-1024
3386	-2.116800000e+00	-512
3387	-2.116480000e+00	-512
3388	-2.116160000e+00	-768
3389	-2.115840000e+00	-512
3390	-2.115520000e+00	-512
3391	-2.115200000e+00	-1024
3392	-2.114880000e+00	-768
3393	-2.114560000e+00	-1024
3394	-2.114240000e+00	-768
3395	-2.113920000e+00	-1024
3396	-2.113600000e+00	-1024
3397	-2.113280000e+00	-768
3398	-2.112960000e+00	-1280
3399	-2.112640000e+00	-512
3400	-2.112320000e+00	-512
3401	-2.112000000e+00	0
3402	-2.111680000e+00	0
3403	-2.111360000e+00	-768
3404	-2.111040000e+00	-768
3405	-2.110720000e+00	-1024
3406	-2.110400000e+00	-512
3407	-2.110080000e+00	-512
3408	-2.109760000e+00	-1024
3409	-2.109440000e+00	-512
3410	-2.109120000e+00	-1024
3411	-2.108800000e+00	-768
3412	-2.108480000e+00	-1024
3413	-2.108160000e+00	-512
3414	-2.107840000e+00	-512
3415	-2.107520000e+00	-512
3416	-2.107200000e+00	-768
3417	-2.106880000e+00	-768
3418	-2.106560000e+00	-256
3419	-2.106240000e+00	-768
3420	-2.105920000e+00	-768
3421	-2.105600000e+00	-1536
3422	-2.105280000e+00	-768
3423	-2.104960000e+00	-1024
3424	-2.104640000e+00	-1024
3425	-2.104320000e+00	-1024
3426	-2.104000000e+00	-512
3427	-2.103680000e+00	-512
3428	-2.103360000e+00	-768
3429	-2.103040000e+00	-1024
3430	-2.102720000e+00	-1536
3431	-2.102400000e+00	-1280
3432	-2.102080000e+00	-512
3433	-2.101760000e+00	-768
3434	-2.101440000e+00	-1024
3435	-2.101120000e+00	-1024
3436	-2.100800000e+00	-512
3437	-2.100480000e+00	-512
3438	-2.100160000e+00	-256
3439	-2.099840000e+00	-1024
3440	-2.099520000e+00	-1024
3441	-2.099200000e+00	-1024
3442	-2.098880000e+00	-512
3443	-2.098560000e+00	-1536
3444	-2.098240000e+00	-768
3445	-2.097920000e+00	-768
3446	-2.097600000e+00	-1280
3447	-2.097280000e+00	-768
3448	-2.096960000e+00	-1024
3449	-2.096640000e+00	-512
3450	-2.096320000e+00	-1024
3451	-2.096000000e+00	-1024
3452	-2.095680000e+00	-512
3453	-2.095360000e+00	-768
3454	-2.095040000e+00	-1024
3455	-2.094720000e+00	-768
3456	-2.094400000e+00	-1280
3457	-2.094080000e+00	-1024
3458	-2.093760000e+00	-1280
3459	-2.093440000e+00	-768
3460	-2.093120000e+00	-1024
3461	-2.092800000e+00	-768
3462	-2.092480000e+00	-512
3463	-2.092160000e+00	-512
3464	-2.091840000e+00	-768
3465	-2.091520000e+00	-768
3466	-2.091200000e+00	-512
3467	-2.090880000e+00	-1280
3468	-2.090560000e+00	-768
3469	-2.090240000e+00	-768
3470	-2.089920000e+00	-1024
3471	-2.089600000e+00	-768
3472	-2.089280000e+00	-512
3473	-2.088960000e+00	-512
3474	-2.088640000e+00	-1280
3475	-2.088320000e+00	-1024
3476	-2.088000000e+00	-768
3477	-2.087680000e+00	-768
3478	-2.087360000e+00	-1280
3479	-2.087040000e+00	-768
3480	-2.086720000e+00	-1536
3481	-2.086400000e+00	-1024
3482	-2.086080000e+00	-1024
3483	-2.085760000e+00	-512
3484	-2.085440000e+00	-256
3485	-2.085120000e+00	-1024
3486	-2.084800000e+00	-256
3487	-2.084480000e+00	-1024
3488	-2.084160000e+00	-1024
3489	-2.083840000e+00	-1024
3490	-2.083520000e+00	-256
3491	-2.083200000e+00	-1280
3492	-2.082880000e+00	-768
3493	-2.082560000e+00	-768
3494	-2.082240000e+00	-1024
3495	-2.081920000e+00	-1280
3496	-2.081600000e+00	-512
3497	-2.081280000e+00	-768
3498	-2.080960000e+00	-1280
3499	-2.080640000e+00	-512
3500	-2.080320000e+00	-512
3501	-2.080000000e+00	-768
3502	-2.079680000e+00	-1024
3503	-2.079360000e+00	-768
3504	-2.079040000e+00	-1280
3505	-2.078720000e+00	-768
3506	-2.078400000e+00	-768
3507	-2.078080000e+00	-256
3508	-2.077760000e+00	-1024
3509	-2.077440000e+00	-768
3510	-2.077120000e+00	-1024
3511	-2.076800000e+00	-1024
3512	-2.076480000e+00	-512
3513	-2.076160000e+00	-1024
3514	-2.075840000e+00	-1024
3515	-2.075520000e+00	-768
3516	-2.075200000e+00	-1024
3517	-2.074880000e+00	-1280
3518	-2.074560000e+00	-768
3519	-2.074240000e+00	-1024
3520	-2.073920000e+00	-512
3521	-2.073600000e+00	-1024
3522	-2.073280000e+00	-1536
3523	-2.072960000e+00	-768
3524	-2.072640000e+00	-512
3525	-2.072320000e+00	-1280
3526	-2.072000000e+00	-1024
3527	-2.071680000e+00	-1024
3528	-2.071360000e+00	-1024
3529	-2.071040000e+00	-1024
3530	-2.070720000e+00	-512
3531	-2.070400000e+00	-512
3532	-2.070080000e+00	-768
3533	-2.069760000e+00	-768
3534	-2.069440000e+00	-768
3535	-2.069120000e+00	-1024
3536	-2.068800000e+00	-1280
3537	-2.068480000e+00	-1024
3538	-2.068160000e+00	-512
3539	-2.067840000e+00	-768
3540	-2.067520000e+00	-1024
3541	-2.067200000e+00	-768
3542	-2.066880000e+00	-1280
3543	-2.066560000e+00	-1024
3544	-2.066240000e+00	-512
3545	-2.065920000e+00	-512
3546	-2.065600000e+00	-768
3547	-2.065280000e+00	-1024
3548	-2.064960000e+00	-768
3549	-2.064640000e+00	-768
3550	-2.064320000e+00	-768
3551	-2.064000000e+00	-512
3552	-2.063680000e+00	-1280
3553	-2.063360000e+00	-1280
3554	-2.063040000e+00	-1024
3555	-2.062720000e+00	-1280
3556	-2.062400000e+00	-1536
3557	-2.062080000e+00	-256
3558	-2.061760000e+00	-1024
3559	-2.061440000e+00	-1024
3560	-2.061120000e+00	-768
3561	-2.060800000e+00	-768
3562	-2.060480000e+00	-512
3563	-2.060160000e+00	-1024
3564	-2.059840000e+00	-768
3565	-2.059520000e+00	-768
3566	-2.059200000e+00	-512
3567	-2.058880000e+00	-1024
3568	-2.058560000e+00	-1280
3569	-2.058240000e+00	-1024
3570	-2.057920000e+00	-768
3571	-2.057600000e+00	-512
3572	-2.057280000e+00	-512
3573	-2.056960000e+00	-256
3574	-2.056640000e+00	-768
3575	-2.056320000e+00	-1536
3576	-2.056000000e+00	-512
3577	-2.055680000e+00	-768
3578	-2.055360000e+00	-768
3579	-2.055040000e+00	-1024
3580	-2.054720000e+00	-768
3581	-2.054400000e+00	-768
3582	-2.054080000e+00	-1024
3583	-2.053760000e+00	-1024
3584	-2.053440000e+00	-512
3585	-2.053120000e+00	-512
3586	-2.052800000e+00	-256
3587	-2.052480000e+00	-1280
3588	-2.052160000e+00	-512
3589	-2.051840000e+00	-1280
3590	-2.051520000e+00	-768
3591	-2.051200000e+00	-1024
3592	-2.050880000e+00	-512
3593	-2.050560000e+00	-1024
3594	-2.050240000e+00	-768
3595	-2.049920000e+00	0
3596	-2.049600000e+00	-512
3597	-2.049280000e+00	-1024
3598	-2.048960000e+00	-1024
3599	-2.048640000e+00	-256
3600	-2.048320000e+00	-512
3601	-2.048000000e+00	-768
3602	-2.047680000e+00	-768
3603	-2.047360000e+00	-768
3604	-2.047040000e+00	-768
3605	-2.046720000e+00	-512
3606	-2.046400000e+00	-512
3607	-2.046080000e+00	-1536
3608	-2.045760000e+00	-256
3609	-2.045440000e+00	-512
3610	-2.045120000e+00	-768
3611	-2.044800000e+00	-1280
3612	-2.044480000e+00	-768
3613	-2.044160000e+00	-1024
3614	-2.043840000e+00	-768
3615	-2.043520000e+00	-1536
3616	-2.043200000e+00	-1024
3617	-2.042880000e+00	-1024
3618	-2.042560000e+00	-1280
3619	-2.042240000e+00	-512
3620	-2.041920000e+00	-768
3621	-2.041600000e+00	-768
3622	-2.041280000e+00	-1024
3623	-2.040960000e+00	-1024
3624	-2.040640000e+00	-1024
3625	-2.040320000e+00	-1280
3626	-2.040000000e+00	-512
3627	-2.039680000e+00	-768
3628	-2.039360000e+00	-768
3629	-2.039040000e+00	-768
3630	-2.038720000e+00	-1024
3631	-2.038400000e+00	-1280
3632	-2.038080000e+00	-1280
3633	-2.037760000e+00	-768
3634	-2.037440000e+00	-768
3635	-2.037120000e+00	-1024
3636	-2.036800000e+00	-768
3637	-2.036480000e+00	-1024
3638	-2.036160000e+00	-1536
3639	-2.035840000e+00	-1280
3640	-2.035520000e+00	-1280
3641	-2.035200000e+00	-1280
3642	-2.034880000e+00	-1024
3643	-2.034560000e+00	-1024
3644	-2.034240000e+00	-1536
3645	-2.033920000e+00	-1024
3646	-2.033600000e+00	-1280
3647	-2.033280000e+00	-768
3648	-2.032960000e+00	-1280
3649	-2.032640000e+00	-512
3650	-2.032320000e+00	-1280
3651	-2.032000000e+00	-1024
3652	-2.031680000e+00	-1024
3653	-2.031360000e+00	-1536
3654	-2.031040000e+00	-768
3655	-2.030720000e+00	-1024
3656	-2.030400000e+00	-1024
3657	-2.030080000e+00	-1024
3658	-2.029760000e+00	-1024
3659	-2.029440000e+00	-1024
3660	-2.029120000e+00	-1024
3661	-2.028800000e+00	-1024
3662	-2.028480000e+00	-512
3663	-2.028160000e+00	-1024
3664	-2.027840000e+00	-1024
3665	-2.027520000e+00	-1024
3666	-2.027200000e+00	-1024
3667	-2.026880000e+00	-512
3668	-2.026560000e+00	-768
3669	-2.026240000e+00	-768
3670	-2.025920000e+00	-1280
3671	-2.025600000e+00	-1024
3672	-2.025280000e+00	-1024
3673	-2.024960000e+00	-1024
3674	-2.024640000e+00	-1280
3675	-2.024320000e+00	-768
3676	-2.024000000e+00	-256
3677	-2.023680000e+00	-1536
3678	-2.023360000e+00	-1024
3679	-2.023040000e+00	-1024
3680	-2.022720000e+00	-512
3681	-2.022400000e+00	-1536
3682	-2.022080000e+00	-512
3683	-2.021760000e+00	-768
3684	-2.021440000e+00	-1024
3685	-2.021120000e+00	-1280
3686	-2.020800000e+00	-1280
3687	-2.020480000e+00	-1280
3688	-2.020160000e+00	-768
3689	-2.019840000e+00	-1024
3690	-2.019520000e+00	-768
3691	-2.019200000e+00	-256
3692	-2.018880000e+00	-1024
3693	-2.018560000e+00	-768
3694	-2.018240000e+00	-1024
3695	-2.017920000e+00	-768
3696	-2.017600000e+00	-1024
3697	-2.017280000e+00	-1536
3698	-2.016960000e+00	-1024
3699	-2.016640000e+00	-1536
3700	-2.016320000e+00	-256
3701	-2.016000000e+00	-1024
3702	-2.015680000e+00	-1280
3703	-2.015360000e+00	-768
3704	-2.015040000e+00	-768
3705	-2.014720000e+00	-512
3706	-2.014400000e+00	-512
3707	-2.014080000e+00	-1536
3708	-2.013760000e+00	-1024
3709	-2.013440000e+00	-256
3710	-2.013120000e+00	-1024
3711	-2.012800000e+00	-1280
3712	-2.012480000e+00	-1280
3713	-2.012160000e+00	-1280
3714	-2.011840000e+00	-1024
3715	-2.011520000e+00	-768
3716	-2.011200000e+00	-768
3717	-2.010880000e+00	-768
3718	-2.010560000e+00	-768
3719	-2.010240000e+00	-1024
3720	-2.009920000e+00	-1536
3721	-2.009600000e+00	-1536
3722	-2.009280000e+00	-1024
3723	-2.008960000e+00	-768
3724	-2.008640000e+00	-512
3725	-2.008320000e+00	-1024
3726	-2.008000000e+00	-768
3727	-2.007680000e+00	-1536
3728	-2.007360000e+00	-1024
3729	-2.007040000e+00	-512
3730	-2.006720000e+00	-1024
3731	-2.006400000e+00	-768
3732	-2.006080000e+00	-1280
3733	-2.005760000e+00	-512
3734	-2.005440000e+00	-1280
3735	-2.005120000e+00	-1024
3736	-2.004800000e+00	-1024
3737	-2.004480000e+00	-512
3738	-2.004160000e+00	-768
3739	-2.003840000e+00	-1024
3740	-2.003520000e+00	-768
3741	-2.003200000e+00	-768
3742	-2.002880000e+00	-1024
3743	-2.002560000e+00	-768
3744	-2.002240000e+00	-768
3745	-2.001920000e+00	-768
3746	-2.001600000e+00	-768
3747	-2.001280000e+00	-1024
3748	-2.000960000e+00	-1280
3749	-2.000640000e+00	-256
3750	-2.000320000e+00	-1024
3751	-2.000000000e+00	-768
3752	-1.999680000e+00	-1024
3753	-1.999360000e+00	-768
3754	-1.999040000e+00	-768
3755	-1.998720000e+00	-1280
3756	-1.998400000e+00	-1280
3757	-1.998080000e+00	-768
3758	-1.997760000e+00	-768
3759	-1.997440000e+00	-768
3760	-1.997120000e+00	-1280
3761	-1.996800000e+00	-1536
3762	-1.996480000e+00	-256
3763	-1.996160000e+00	-1024
3764	-1.995840000e+00	-768
3765	-1.995520000e+00	-1024
3766	-1.995200000e+00	-512
3767	-1.994880000e+00	-768
3768	-1.994560000e+00	-512
3769	-1.994240000e+00	-1024
3770	-1.993920000e+00	-512
3771	-1.993600000e+00	-1280
3772	-1.993280000e+00	-1024
3773	-1.992960000e+00	-1280
3774	-1.992640000e+00	-512
3775	-1.992320000e+00	-1280
3776	-1.992000000e+00	-768
3777	-1.991680000e+00	-1024
3778	-1.991360000e+00	-512
3779	-1.991040000e+00	-512
3780	-1.990720000e+00	-256
3781	-1.990400000e+00	-1280
3782	-1.990080000e+00	-1024
3783	-1.989760000e+00	-1280
3784	-1.989440000e+00	-1280
3785	-1.989120000e+00	-1024
3786	-1.988800000e+00	-1280
3787	-1.988480000e+00	-1280
3788	-1.988160000e+00	-768
3789	-1.987840000e+00	-1024
3790	-1.987520000e+00	-1024
3791	-1.987200000e+00	-1024
3792	-1.986880000e+00	-512
3793	-1.986560000e+00	-1280
3794	-1.986240000e+00	-1792
3795	-1.985920000e+00	-1024
3796	-1.985600000e+00	-1024
3797	-1.985280000e+00	-1024
3798	-1.984960000e+00	-512
3799	-1.984640000e+00	-1024
3800	-1.984320000e+00	-768
3801	-1.984000000e+00	-768
3802	-1.983680000e+00	-256
3803	-1.983360000e+00	-512
3804	-1.983040000e+00	-1280
3805	-1.982720000e+00	-512
3806	-1.982400000e+00	-1024
3807	-1.982080000e+00	-1024
3808	-1.981760000e+00	-1280
3809	-1.981440000e+00	-512
3810	-1.981120000e+00	-768
3811	-1.980800000e+00	-1024
3812	-1.980480000e+00	-768
3813	-1.980160000e+00	-256
3814	-1.979840000e+00	-768
3815	-1.979520000e+00	-768
3816	-1.979200000e+00	-1024
3817	-1.978880000e+00	-1024
3818	-1.978560000e+00	-1024
3819	-1.978240000e+00	-1280
3820	-1.977920000e+00	-768
3821	-1.977600000e+00	-1024
3822	-1.977280000e+00	-1024
3823	-1.976960000e+00	-1024
3824	-1.976640000e+00	-256
3825	-1.976320000e+00	-1280
3826	-1.976000000e+00	-512
3827	-1.975680000e+00	-1024
3828	-1.975360000e+00	-768
3829	-1.975040000e+00	-1280
3830	-1.974720000e+00	-768
3831	-1.974400000e+00	-768
3832	-1.974080000e+00	-768
3833	-1.973760000e+00	-1280
3834	-1.973440000e+00	-768
3835	-1.973120000e+00	-768
3836	-1.972800000e+00	-1024
3837	-1.972480000e+00	-768
3838	-1.972160000e+00	-256
3839	-1.971840000e+00	-768
3840	-1.971520000e+00	-512
3841	-1.971200000e+00	-768
3842	-1.970880000e+00	-1280
3843	-1.970560000e+00	-1024
3844	-1.970240000e+00	-1024
3845	-1.969920000e+00	-1280
3846	-1.969600000e+00	-512
3847	-1.969280000e+00	-768
